"uSeed","l2.dist","Model","N","phi","T","sim.Seed","Rep","sim.Path","sim.File","iter","thin","fit.Path","fit.File"
2203315,"Chi2","DAR",100,0.4,100,0,220,"self-sim_dar","sim_uSeed-2203315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-220.rds",2000,5,"self-sim_dar","fit_uSeed-2203315_iter-2000_thin-5_Rep-220.rds"
2213308,"Gaussian","DAR",100,0.4,100,0,221,"self-sim_dar","sim_uSeed-2213308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-221.rds",2000,5,"self-sim_dar","fit_uSeed-2213308_iter-2000_thin-5_Rep-221.rds"
2213315,"Chi2","DAR",100,0.4,100,0,221,"self-sim_dar","sim_uSeed-2213315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-221.rds",2000,5,"self-sim_dar","fit_uSeed-2213315_iter-2000_thin-5_Rep-221.rds"
2223308,"Gaussian","DAR",100,0.4,100,0,222,"self-sim_dar","sim_uSeed-2223308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-222.rds",2000,5,"self-sim_dar","fit_uSeed-2223308_iter-2000_thin-5_Rep-222.rds"
2223315,"Chi2","DAR",100,0.4,100,0,222,"self-sim_dar","sim_uSeed-2223315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-222.rds",2000,5,"self-sim_dar","fit_uSeed-2223315_iter-2000_thin-5_Rep-222.rds"
2233308,"Gaussian","DAR",100,0.4,100,0,223,"self-sim_dar","sim_uSeed-2233308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-223.rds",2000,5,"self-sim_dar","fit_uSeed-2233308_iter-2000_thin-5_Rep-223.rds"
2233315,"Chi2","DAR",100,0.4,100,0,223,"self-sim_dar","sim_uSeed-2233315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-223.rds",2000,5,"self-sim_dar","fit_uSeed-2233315_iter-2000_thin-5_Rep-223.rds"
2243308,"Gaussian","DAR",100,0.4,100,0,224,"self-sim_dar","sim_uSeed-2243308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-224.rds",2000,5,"self-sim_dar","fit_uSeed-2243308_iter-2000_thin-5_Rep-224.rds"
2243315,"Chi2","DAR",100,0.4,100,0,224,"self-sim_dar","sim_uSeed-2243315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-224.rds",2000,5,"self-sim_dar","fit_uSeed-2243315_iter-2000_thin-5_Rep-224.rds"
2253308,"Gaussian","DAR",100,0.4,100,0,225,"self-sim_dar","sim_uSeed-2253308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-225.rds",2000,5,"self-sim_dar","fit_uSeed-2253308_iter-2000_thin-5_Rep-225.rds"
2253315,"Chi2","DAR",100,0.4,100,0,225,"self-sim_dar","sim_uSeed-2253315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-225.rds",2000,5,"self-sim_dar","fit_uSeed-2253315_iter-2000_thin-5_Rep-225.rds"
2263308,"Gaussian","DAR",100,0.4,100,0,226,"self-sim_dar","sim_uSeed-2263308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-226.rds",2000,5,"self-sim_dar","fit_uSeed-2263308_iter-2000_thin-5_Rep-226.rds"
2263315,"Chi2","DAR",100,0.4,100,0,226,"self-sim_dar","sim_uSeed-2263315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-226.rds",2000,5,"self-sim_dar","fit_uSeed-2263315_iter-2000_thin-5_Rep-226.rds"
2273308,"Gaussian","DAR",100,0.4,100,0,227,"self-sim_dar","sim_uSeed-2273308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-227.rds",2000,5,"self-sim_dar","fit_uSeed-2273308_iter-2000_thin-5_Rep-227.rds"
2273315,"Chi2","DAR",100,0.4,100,0,227,"self-sim_dar","sim_uSeed-2273315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-227.rds",2000,5,"self-sim_dar","fit_uSeed-2273315_iter-2000_thin-5_Rep-227.rds"
2283308,"Gaussian","DAR",100,0.4,100,0,228,"self-sim_dar","sim_uSeed-2283308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-228.rds",2000,5,"self-sim_dar","fit_uSeed-2283308_iter-2000_thin-5_Rep-228.rds"
2283315,"Chi2","DAR",100,0.4,100,0,228,"self-sim_dar","sim_uSeed-2283315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-228.rds",2000,5,"self-sim_dar","fit_uSeed-2283315_iter-2000_thin-5_Rep-228.rds"
2293308,"Gaussian","DAR",100,0.4,100,0,229,"self-sim_dar","sim_uSeed-2293308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-229.rds",2000,5,"self-sim_dar","fit_uSeed-2293308_iter-2000_thin-5_Rep-229.rds"
2293315,"Chi2","DAR",100,0.4,100,0,229,"self-sim_dar","sim_uSeed-2293315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-229.rds",2000,5,"self-sim_dar","fit_uSeed-2293315_iter-2000_thin-5_Rep-229.rds"
2303308,"Gaussian","DAR",100,0.4,100,0,230,"self-sim_dar","sim_uSeed-2303308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-230.rds",2000,5,"self-sim_dar","fit_uSeed-2303308_iter-2000_thin-5_Rep-230.rds"
2303315,"Chi2","DAR",100,0.4,100,0,230,"self-sim_dar","sim_uSeed-2303315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-230.rds",2000,5,"self-sim_dar","fit_uSeed-2303315_iter-2000_thin-5_Rep-230.rds"
2313308,"Gaussian","DAR",100,0.4,100,0,231,"self-sim_dar","sim_uSeed-2313308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-231.rds",2000,5,"self-sim_dar","fit_uSeed-2313308_iter-2000_thin-5_Rep-231.rds"
2313315,"Chi2","DAR",100,0.4,100,0,231,"self-sim_dar","sim_uSeed-2313315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-231.rds",2000,5,"self-sim_dar","fit_uSeed-2313315_iter-2000_thin-5_Rep-231.rds"
2323308,"Gaussian","DAR",100,0.4,100,0,232,"self-sim_dar","sim_uSeed-2323308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-232.rds",2000,5,"self-sim_dar","fit_uSeed-2323308_iter-2000_thin-5_Rep-232.rds"
2323315,"Chi2","DAR",100,0.4,100,0,232,"self-sim_dar","sim_uSeed-2323315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-232.rds",2000,5,"self-sim_dar","fit_uSeed-2323315_iter-2000_thin-5_Rep-232.rds"
2333308,"Gaussian","DAR",100,0.4,100,0,233,"self-sim_dar","sim_uSeed-2333308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-233.rds",2000,5,"self-sim_dar","fit_uSeed-2333308_iter-2000_thin-5_Rep-233.rds"
2333315,"Chi2","DAR",100,0.4,100,0,233,"self-sim_dar","sim_uSeed-2333315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-233.rds",2000,5,"self-sim_dar","fit_uSeed-2333315_iter-2000_thin-5_Rep-233.rds"
2343308,"Gaussian","DAR",100,0.4,100,0,234,"self-sim_dar","sim_uSeed-2343308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-234.rds",2000,5,"self-sim_dar","fit_uSeed-2343308_iter-2000_thin-5_Rep-234.rds"
2343315,"Chi2","DAR",100,0.4,100,0,234,"self-sim_dar","sim_uSeed-2343315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-234.rds",2000,5,"self-sim_dar","fit_uSeed-2343315_iter-2000_thin-5_Rep-234.rds"
2353308,"Gaussian","DAR",100,0.4,100,0,235,"self-sim_dar","sim_uSeed-2353308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-235.rds",2000,5,"self-sim_dar","fit_uSeed-2353308_iter-2000_thin-5_Rep-235.rds"
2353315,"Chi2","DAR",100,0.4,100,0,235,"self-sim_dar","sim_uSeed-2353315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-235.rds",2000,5,"self-sim_dar","fit_uSeed-2353315_iter-2000_thin-5_Rep-235.rds"
2363308,"Gaussian","DAR",100,0.4,100,0,236,"self-sim_dar","sim_uSeed-2363308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-236.rds",2000,5,"self-sim_dar","fit_uSeed-2363308_iter-2000_thin-5_Rep-236.rds"
2363315,"Chi2","DAR",100,0.4,100,0,236,"self-sim_dar","sim_uSeed-2363315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-236.rds",2000,5,"self-sim_dar","fit_uSeed-2363315_iter-2000_thin-5_Rep-236.rds"
2373308,"Gaussian","DAR",100,0.4,100,0,237,"self-sim_dar","sim_uSeed-2373308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-237.rds",2000,5,"self-sim_dar","fit_uSeed-2373308_iter-2000_thin-5_Rep-237.rds"
2373315,"Chi2","DAR",100,0.4,100,0,237,"self-sim_dar","sim_uSeed-2373315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-237.rds",2000,5,"self-sim_dar","fit_uSeed-2373315_iter-2000_thin-5_Rep-237.rds"
2383308,"Gaussian","DAR",100,0.4,100,0,238,"self-sim_dar","sim_uSeed-2383308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-238.rds",2000,5,"self-sim_dar","fit_uSeed-2383308_iter-2000_thin-5_Rep-238.rds"
2383315,"Chi2","DAR",100,0.4,100,0,238,"self-sim_dar","sim_uSeed-2383315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-238.rds",2000,5,"self-sim_dar","fit_uSeed-2383315_iter-2000_thin-5_Rep-238.rds"
2393308,"Gaussian","DAR",100,0.4,100,0,239,"self-sim_dar","sim_uSeed-2393308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-239.rds",2000,5,"self-sim_dar","fit_uSeed-2393308_iter-2000_thin-5_Rep-239.rds"
2393315,"Chi2","DAR",100,0.4,100,0,239,"self-sim_dar","sim_uSeed-2393315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-239.rds",2000,5,"self-sim_dar","fit_uSeed-2393315_iter-2000_thin-5_Rep-239.rds"
2403308,"Gaussian","DAR",100,0.4,100,0,240,"self-sim_dar","sim_uSeed-2403308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-240.rds",2000,5,"self-sim_dar","fit_uSeed-2403308_iter-2000_thin-5_Rep-240.rds"
2403315,"Chi2","DAR",100,0.4,100,0,240,"self-sim_dar","sim_uSeed-2403315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-240.rds",2000,5,"self-sim_dar","fit_uSeed-2403315_iter-2000_thin-5_Rep-240.rds"
2413308,"Gaussian","DAR",100,0.4,100,0,241,"self-sim_dar","sim_uSeed-2413308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-241.rds",2000,5,"self-sim_dar","fit_uSeed-2413308_iter-2000_thin-5_Rep-241.rds"
2413315,"Chi2","DAR",100,0.4,100,0,241,"self-sim_dar","sim_uSeed-2413315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-241.rds",2000,5,"self-sim_dar","fit_uSeed-2413315_iter-2000_thin-5_Rep-241.rds"
2423308,"Gaussian","DAR",100,0.4,100,0,242,"self-sim_dar","sim_uSeed-2423308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-242.rds",2000,5,"self-sim_dar","fit_uSeed-2423308_iter-2000_thin-5_Rep-242.rds"
2423315,"Chi2","DAR",100,0.4,100,0,242,"self-sim_dar","sim_uSeed-2423315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-242.rds",2000,5,"self-sim_dar","fit_uSeed-2423315_iter-2000_thin-5_Rep-242.rds"
2433308,"Gaussian","DAR",100,0.4,100,0,243,"self-sim_dar","sim_uSeed-2433308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-243.rds",2000,5,"self-sim_dar","fit_uSeed-2433308_iter-2000_thin-5_Rep-243.rds"
2433315,"Chi2","DAR",100,0.4,100,0,243,"self-sim_dar","sim_uSeed-2433315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-243.rds",2000,5,"self-sim_dar","fit_uSeed-2433315_iter-2000_thin-5_Rep-243.rds"
2443308,"Gaussian","DAR",100,0.4,100,0,244,"self-sim_dar","sim_uSeed-2443308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-244.rds",2000,5,"self-sim_dar","fit_uSeed-2443308_iter-2000_thin-5_Rep-244.rds"
2443315,"Chi2","DAR",100,0.4,100,0,244,"self-sim_dar","sim_uSeed-2443315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-244.rds",2000,5,"self-sim_dar","fit_uSeed-2443315_iter-2000_thin-5_Rep-244.rds"
2453308,"Gaussian","DAR",100,0.4,100,0,245,"self-sim_dar","sim_uSeed-2453308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-245.rds",2000,5,"self-sim_dar","fit_uSeed-2453308_iter-2000_thin-5_Rep-245.rds"
2453315,"Chi2","DAR",100,0.4,100,0,245,"self-sim_dar","sim_uSeed-2453315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-245.rds",2000,5,"self-sim_dar","fit_uSeed-2453315_iter-2000_thin-5_Rep-245.rds"
2463308,"Gaussian","DAR",100,0.4,100,0,246,"self-sim_dar","sim_uSeed-2463308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-246.rds",2000,5,"self-sim_dar","fit_uSeed-2463308_iter-2000_thin-5_Rep-246.rds"
2463315,"Chi2","DAR",100,0.4,100,0,246,"self-sim_dar","sim_uSeed-2463315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-246.rds",2000,5,"self-sim_dar","fit_uSeed-2463315_iter-2000_thin-5_Rep-246.rds"
2473308,"Gaussian","DAR",100,0.4,100,0,247,"self-sim_dar","sim_uSeed-2473308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-247.rds",2000,5,"self-sim_dar","fit_uSeed-2473308_iter-2000_thin-5_Rep-247.rds"
2473315,"Chi2","DAR",100,0.4,100,0,247,"self-sim_dar","sim_uSeed-2473315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-247.rds",2000,5,"self-sim_dar","fit_uSeed-2473315_iter-2000_thin-5_Rep-247.rds"
2483308,"Gaussian","DAR",100,0.4,100,0,248,"self-sim_dar","sim_uSeed-2483308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-248.rds",2000,5,"self-sim_dar","fit_uSeed-2483308_iter-2000_thin-5_Rep-248.rds"
2483315,"Chi2","DAR",100,0.4,100,0,248,"self-sim_dar","sim_uSeed-2483315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-248.rds",2000,5,"self-sim_dar","fit_uSeed-2483315_iter-2000_thin-5_Rep-248.rds"
2493308,"Gaussian","DAR",100,0.4,100,0,249,"self-sim_dar","sim_uSeed-2493308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-249.rds",2000,5,"self-sim_dar","fit_uSeed-2493308_iter-2000_thin-5_Rep-249.rds"
2493315,"Chi2","DAR",100,0.4,100,0,249,"self-sim_dar","sim_uSeed-2493315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-249.rds",2000,5,"self-sim_dar","fit_uSeed-2493315_iter-2000_thin-5_Rep-249.rds"
2503308,"Gaussian","DAR",100,0.4,100,0,250,"self-sim_dar","sim_uSeed-2503308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-250.rds",2000,5,"self-sim_dar","fit_uSeed-2503308_iter-2000_thin-5_Rep-250.rds"
2503315,"Chi2","DAR",100,0.4,100,0,250,"self-sim_dar","sim_uSeed-2503315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-250.rds",2000,5,"self-sim_dar","fit_uSeed-2503315_iter-2000_thin-5_Rep-250.rds"
2513308,"Gaussian","DAR",100,0.4,100,0,251,"self-sim_dar","sim_uSeed-2513308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-251.rds",2000,5,"self-sim_dar","fit_uSeed-2513308_iter-2000_thin-5_Rep-251.rds"
2513315,"Chi2","DAR",100,0.4,100,0,251,"self-sim_dar","sim_uSeed-2513315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-251.rds",2000,5,"self-sim_dar","fit_uSeed-2513315_iter-2000_thin-5_Rep-251.rds"
2523308,"Gaussian","DAR",100,0.4,100,0,252,"self-sim_dar","sim_uSeed-2523308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-252.rds",2000,5,"self-sim_dar","fit_uSeed-2523308_iter-2000_thin-5_Rep-252.rds"
2523315,"Chi2","DAR",100,0.4,100,0,252,"self-sim_dar","sim_uSeed-2523315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-252.rds",2000,5,"self-sim_dar","fit_uSeed-2523315_iter-2000_thin-5_Rep-252.rds"
2533308,"Gaussian","DAR",100,0.4,100,0,253,"self-sim_dar","sim_uSeed-2533308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-253.rds",2000,5,"self-sim_dar","fit_uSeed-2533308_iter-2000_thin-5_Rep-253.rds"
2533315,"Chi2","DAR",100,0.4,100,0,253,"self-sim_dar","sim_uSeed-2533315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-253.rds",2000,5,"self-sim_dar","fit_uSeed-2533315_iter-2000_thin-5_Rep-253.rds"
2543308,"Gaussian","DAR",100,0.4,100,0,254,"self-sim_dar","sim_uSeed-2543308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-254.rds",2000,5,"self-sim_dar","fit_uSeed-2543308_iter-2000_thin-5_Rep-254.rds"
2543315,"Chi2","DAR",100,0.4,100,0,254,"self-sim_dar","sim_uSeed-2543315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-254.rds",2000,5,"self-sim_dar","fit_uSeed-2543315_iter-2000_thin-5_Rep-254.rds"
2553308,"Gaussian","DAR",100,0.4,100,0,255,"self-sim_dar","sim_uSeed-2553308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-255.rds",2000,5,"self-sim_dar","fit_uSeed-2553308_iter-2000_thin-5_Rep-255.rds"
2553315,"Chi2","DAR",100,0.4,100,0,255,"self-sim_dar","sim_uSeed-2553315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-255.rds",2000,5,"self-sim_dar","fit_uSeed-2553315_iter-2000_thin-5_Rep-255.rds"
2563308,"Gaussian","DAR",100,0.4,100,0,256,"self-sim_dar","sim_uSeed-2563308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-256.rds",2000,5,"self-sim_dar","fit_uSeed-2563308_iter-2000_thin-5_Rep-256.rds"
2563315,"Chi2","DAR",100,0.4,100,0,256,"self-sim_dar","sim_uSeed-2563315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-256.rds",2000,5,"self-sim_dar","fit_uSeed-2563315_iter-2000_thin-5_Rep-256.rds"
2573308,"Gaussian","DAR",100,0.4,100,0,257,"self-sim_dar","sim_uSeed-2573308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-257.rds",2000,5,"self-sim_dar","fit_uSeed-2573308_iter-2000_thin-5_Rep-257.rds"
2573315,"Chi2","DAR",100,0.4,100,0,257,"self-sim_dar","sim_uSeed-2573315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-257.rds",2000,5,"self-sim_dar","fit_uSeed-2573315_iter-2000_thin-5_Rep-257.rds"
2583308,"Gaussian","DAR",100,0.4,100,0,258,"self-sim_dar","sim_uSeed-2583308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-258.rds",2000,5,"self-sim_dar","fit_uSeed-2583308_iter-2000_thin-5_Rep-258.rds"
2583315,"Chi2","DAR",100,0.4,100,0,258,"self-sim_dar","sim_uSeed-2583315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-258.rds",2000,5,"self-sim_dar","fit_uSeed-2583315_iter-2000_thin-5_Rep-258.rds"
2593308,"Gaussian","DAR",100,0.4,100,0,259,"self-sim_dar","sim_uSeed-2593308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-259.rds",2000,5,"self-sim_dar","fit_uSeed-2593308_iter-2000_thin-5_Rep-259.rds"
2593315,"Chi2","DAR",100,0.4,100,0,259,"self-sim_dar","sim_uSeed-2593315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-259.rds",2000,5,"self-sim_dar","fit_uSeed-2593315_iter-2000_thin-5_Rep-259.rds"
2603308,"Gaussian","DAR",100,0.4,100,0,260,"self-sim_dar","sim_uSeed-2603308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-260.rds",2000,5,"self-sim_dar","fit_uSeed-2603308_iter-2000_thin-5_Rep-260.rds"
2603315,"Chi2","DAR",100,0.4,100,0,260,"self-sim_dar","sim_uSeed-2603315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-260.rds",2000,5,"self-sim_dar","fit_uSeed-2603315_iter-2000_thin-5_Rep-260.rds"
2613308,"Gaussian","DAR",100,0.4,100,0,261,"self-sim_dar","sim_uSeed-2613308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-261.rds",2000,5,"self-sim_dar","fit_uSeed-2613308_iter-2000_thin-5_Rep-261.rds"
2613315,"Chi2","DAR",100,0.4,100,0,261,"self-sim_dar","sim_uSeed-2613315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-261.rds",2000,5,"self-sim_dar","fit_uSeed-2613315_iter-2000_thin-5_Rep-261.rds"
2623308,"Gaussian","DAR",100,0.4,100,0,262,"self-sim_dar","sim_uSeed-2623308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-262.rds",2000,5,"self-sim_dar","fit_uSeed-2623308_iter-2000_thin-5_Rep-262.rds"
2623315,"Chi2","DAR",100,0.4,100,0,262,"self-sim_dar","sim_uSeed-2623315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-262.rds",2000,5,"self-sim_dar","fit_uSeed-2623315_iter-2000_thin-5_Rep-262.rds"
2633308,"Gaussian","DAR",100,0.4,100,0,263,"self-sim_dar","sim_uSeed-2633308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-263.rds",2000,5,"self-sim_dar","fit_uSeed-2633308_iter-2000_thin-5_Rep-263.rds"
2633315,"Chi2","DAR",100,0.4,100,0,263,"self-sim_dar","sim_uSeed-2633315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-263.rds",2000,5,"self-sim_dar","fit_uSeed-2633315_iter-2000_thin-5_Rep-263.rds"
2643308,"Gaussian","DAR",100,0.4,100,0,264,"self-sim_dar","sim_uSeed-2643308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-264.rds",2000,5,"self-sim_dar","fit_uSeed-2643308_iter-2000_thin-5_Rep-264.rds"
2643315,"Chi2","DAR",100,0.4,100,0,264,"self-sim_dar","sim_uSeed-2643315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-264.rds",2000,5,"self-sim_dar","fit_uSeed-2643315_iter-2000_thin-5_Rep-264.rds"
2653308,"Gaussian","DAR",100,0.4,100,0,265,"self-sim_dar","sim_uSeed-2653308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-265.rds",2000,5,"self-sim_dar","fit_uSeed-2653308_iter-2000_thin-5_Rep-265.rds"
2653315,"Chi2","DAR",100,0.4,100,0,265,"self-sim_dar","sim_uSeed-2653315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-265.rds",2000,5,"self-sim_dar","fit_uSeed-2653315_iter-2000_thin-5_Rep-265.rds"
2663308,"Gaussian","DAR",100,0.4,100,0,266,"self-sim_dar","sim_uSeed-2663308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-266.rds",2000,5,"self-sim_dar","fit_uSeed-2663308_iter-2000_thin-5_Rep-266.rds"
2663315,"Chi2","DAR",100,0.4,100,0,266,"self-sim_dar","sim_uSeed-2663315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-266.rds",2000,5,"self-sim_dar","fit_uSeed-2663315_iter-2000_thin-5_Rep-266.rds"
2673308,"Gaussian","DAR",100,0.4,100,0,267,"self-sim_dar","sim_uSeed-2673308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-267.rds",2000,5,"self-sim_dar","fit_uSeed-2673308_iter-2000_thin-5_Rep-267.rds"
2673315,"Chi2","DAR",100,0.4,100,0,267,"self-sim_dar","sim_uSeed-2673315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-267.rds",2000,5,"self-sim_dar","fit_uSeed-2673315_iter-2000_thin-5_Rep-267.rds"
